**Log Entries 
 00:00:10: Webserver, NTP Started &  IP Addr:192.168.1.144
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
**Log Entries 
 00:00:09: Webserver, NTP Started &  IP Addr:192.168.1.144
03:16:12: Failed to read from DHT sensor!
03:24:12: Failed to read from DHT sensor!
03:24:21: Failed to read from DHT sensor!
